nct_id,reached_fda_milestone
NCT01269463,False
NCT01269567,False
NCT01270048,False
NCT01270347,False
NCT01270464,False
NCT01270659,True
NCT01270971,False
NCT01270997,False
NCT01271075,False
NCT01271088,False
NCT01271660,False
NCT01272024,False
NCT01272219,False
NCT01272297,False
NCT01272635,False
NCT01272648,False
NCT01272908,False
NCT01272934,True
NCT01273584,False
NCT01273727,True
NCT01273974,False
NCT01274325,False
NCT01274637,True
NCT01274897,False
NCT01275196,False
NCT01275495,False
NCT01275560,True
NCT01276639,False
NCT01276756,True
NCT01277016,False
NCT01277211,False
NCT01277237,False
NCT01277523,False
NCT01277705,False
NCT01278290,False
NCT01279135,False
NCT01279551,False
NCT01279837,False
NCT01280188,False
NCT01280266,False
NCT01280331,False
NCT01280981,True
NCT01281007,False
NCT01281202,False
NCT01281787,False
NCT01282437,False
NCT01282515,False
NCT01283009,False
NCT01283646,False
NCT01283750,False
NCT01285219,False
NCT01285765,False
NCT01286337,False
NCT01286779,False
NCT01286857,False
NCT01287039,True
NCT01287182,False
NCT01287260,False
NCT01287377,False
NCT01287585,False
NCT01287728,False
NCT01287780,False
NCT01288209,False
NCT01288378,True
NCT01289015,False
NCT01289028,False
NCT01289782,False
NCT01289990,False
NCT01290094,False
NCT01290679,False
NCT01290939,False
NCT01291160,False
NCT01291199,False
NCT01291433,False
NCT01291693,False
NCT01292057,False
NCT01293721,False
NCT01294215,False
NCT01294384,False
NCT01294436,False
NCT01294462,False
NCT01294644,False
NCT01294787,False
NCT01295918,False
NCT01296360,False
NCT01296412,True
NCT01296503,False
NCT01296776,False
NCT01297270,False
NCT01297309,False
NCT01297465,False
NCT01297517,False
NCT01297686,False
NCT01297699,False
NCT01297920,False
NCT01297959,False
NCT01298141,False
NCT01298765,False
NCT01299961,False
NCT01300351,False
NCT01301079,False
NCT01301183,False
NCT01301833,False
NCT01302119,False
NCT01302392,True
NCT01302691,False
NCT01303796,True
NCT01303861,False
NCT01303887,True
NCT01304134,True
NCT01304472,False
NCT01305083,False
NCT01305200,False
NCT01305577,False
NCT01306214,False
NCT01306721,False
NCT01307046,False
NCT01307319,False
NCT01307436,False
NCT01307579,True
NCT01307748,False
NCT01307943,False
NCT01308190,False
NCT01308528,False
NCT01308580,False
NCT01309113,False
NCT01309243,False
NCT01309386,False
NCT01309542,True
NCT01310400,False
NCT01310413,False
NCT01310751,False
NCT01311687,True
NCT01313052,False
NCT01313299,False
NCT01313377,True
NCT01313624,False
NCT01313637,False
NCT01313767,False
NCT01314716,False
NCT01314833,False
NCT01315249,False
NCT01315678,False
NCT01315795,False
NCT01316094,False
NCT01316107,True
NCT01316276,False
NCT01316588,False
NCT01316874,False
NCT01316900,False
NCT01316913,False
NCT01317108,False
NCT01318083,False
NCT01318109,False
NCT01318122,False
NCT01318135,False
NCT01318434,False
NCT01319344,False
NCT01319461,False
NCT01320384,False
NCT01320722,True
NCT01321541,False
NCT01322919,False
NCT01323153,False
NCT01323192,False
NCT01323244,False
NCT01323621,False
NCT01323634,False
NCT01323660,False
NCT01323790,False
NCT01323972,False
NCT01324128,False
NCT01324284,False
NCT01324570,False
NCT01324596,False
NCT01324947,False
NCT01324999,False
NCT01325571,False
NCT01325714,False
NCT01326052,False
NCT01326299,False
NCT01326325,False
NCT01326338,False
NCT01326767,False
NCT01327534,False
NCT01327859,False
NCT01327885,False
NCT01328041,False
NCT01328353,False
NCT01328379,False
NCT01328834,False
NCT01328886,False
NCT01328938,False
NCT01328951,False
NCT01329133,False
NCT01329757,False
NCT01329887,False
NCT01330316,False
NCT01330381,False
NCT01331681,False
NCT01332019,False
NCT01332188,False
NCT01332968,True
NCT01332994,False
NCT01333293,False
NCT01334125,True
NCT01334229,False
NCT01334359,False
NCT01334931,False
NCT01335061,False
NCT01335464,False
NCT01336205,False
NCT01336608,False
NCT01337089,False
NCT01337245,False
NCT01337986,False
NCT01338701,False
NCT01339091,True
NCT01339312,False
NCT01339559,False
NCT01339923,False
NCT01339936,False
NCT01340534,False
NCT01340768,False
NCT01340898,False
NCT01340937,False
NCT01341639,False
NCT01341912,False
NCT01343004,False
NCT01343940,False
NCT01344044,False
NCT01344161,True
NCT01344460,False
NCT01344967,True
NCT01345019,False
NCT01345058,True
NCT01345682,False
NCT01345721,False
NCT01345929,False
NCT01346592,False
NCT01347762,False
NCT01347853,True
NCT01348217,False
NCT01348243,False
NCT01348308,False
NCT01348321,False
NCT01349010,False
NCT01349062,False
NCT01349790,False
NCT01349842,False
NCT01349907,False
NCT01350375,False
NCT01350570,False
NCT01350973,False
NCT01350999,False
NCT01351415,True
NCT01351870,False
NCT01352065,False
NCT01352221,False
NCT01352637,False
NCT01353079,False
NCT01353092,False
NCT01353755,False
NCT01353859,True
NCT01355367,False
NCT01355484,False
NCT01355627,False
NCT01356498,False
NCT01356602,False
NCT01356680,False
NCT01357252,False
NCT01357616,False
NCT01358175,False
NCT01358240,False
NCT01358578,False
NCT01358760,False
NCT01358877,True
NCT01359332,False
NCT01359878,False
NCT01360437,True
NCT01360554,False
NCT01360645,False
NCT01360762,False
NCT01361308,False
NCT01361594,False
NCT01361607,False
NCT01361776,False
NCT01362140,False
NCT01362517,False
NCT01363011,False
NCT01363440,False
NCT01363479,True
NCT01363544,False
NCT01364012,True
NCT01364064,False
NCT01364428,False
NCT01364649,True
NCT01364740,False
NCT01365156,False
NCT01365455,False
NCT01365481,True
NCT01365546,False
NCT01365793,False
NCT01366261,False
NCT01367145,False
NCT01367249,False
NCT01367418,False
NCT01367613,False
NCT01368276,True
NCT01368497,False
NCT01368770,False
NCT01368978,False
NCT01369212,False
NCT01369355,False
NCT01369576,False
NCT01370018,False
NCT01370499,False
NCT01370525,False
NCT01370538,False
NCT01370603,False
NCT01370616,False
NCT01370928,False
NCT01371357,False
NCT01371565,True
NCT01371734,False
NCT01371838,False
NCT01372007,False
NCT01372475,False
NCT01372865,True
NCT01373073,False
NCT01373216,True
NCT01373645,False
NCT01374490,False
NCT01374971,False
NCT01375348,False
NCT01375920,False
NCT01376245,False
NCT01377012,False
NCT01377246,False
NCT01377467,False
NCT01377922,False
NCT01378273,False
NCT01378286,False
NCT01378819,False
NCT01378832,False
NCT01379183,False
NCT01379261,False
NCT01379365,False
NCT01379599,False
NCT01379846,False
NCT01379989,False
NCT01380197,False
NCT01381081,False
NCT01381133,False
NCT01381484,False
NCT01381575,False
NCT01381900,False
NCT01382212,True
NCT01382225,False
NCT01382329,False
NCT01382602,False
NCT01382875,False
NCT01383486,True
NCT01384084,False
NCT01384539,True
NCT01384565,False
NCT01384877,True
NCT01384903,False
NCT01385202,False
NCT01385696,False
NCT01385982,False
NCT01386086,True
NCT01386125,False
NCT01386294,False
NCT01387139,False
NCT01387269,False
NCT01387568,False
NCT01387607,True
NCT01387672,False
NCT01387737,False
NCT01387763,False
NCT01388504,False
NCT01388556,False
NCT01389102,False
NCT01389180,False
NCT01389284,False
NCT01389323,False
NCT01389479,False
NCT01389518,False
NCT01389687,False
NCT01390038,False
NCT01390077,True
NCT01390142,False
NCT01391091,False
NCT01391156,False
NCT01391273,False
NCT01391403,False
NCT01391546,False
NCT01392677,False
NCT01392768,True
NCT01392833,True
NCT01392859,False
NCT01393548,False
NCT01393561,False
NCT01393613,False
NCT01393678,False
NCT01393743,True
NCT01394718,False
NCT01394887,False
NCT01394952,True
NCT01395147,False
NCT01395199,False
NCT01395251,False
NCT01395810,False
NCT01395888,False
NCT01395914,False
NCT01396083,False
NCT01396512,False
NCT01396525,False
NCT01396811,False
NCT01397097,False
NCT01397396,False
NCT01399125,False
NCT01399619,False
NCT01400139,False
NCT01400425,True
NCT01400698,False
NCT01400776,False
NCT01400828,False
NCT01400932,False
NCT01400945,False
NCT01401140,False
NCT01401179,False
NCT01401361,False
NCT01401647,False
NCT01402102,False
NCT01402115,False
NCT01402128,False
NCT01402141,False
NCT01402375,False
NCT01402921,False
NCT01403662,True
NCT01403779,False
NCT01404260,True
NCT01404312,False
NCT01404325,True
NCT01404611,False
NCT01405053,False
NCT01405508,False
NCT01405560,False
NCT01406080,False
NCT01406223,False
NCT01406470,False
NCT01406717,False
NCT01406938,False
NCT01407068,False
NCT01407601,False
NCT01408082,False
NCT01408173,False
NCT01408537,False
NCT01408550,False
NCT01408576,False
NCT01409304,False
NCT01410227,False
NCT01410253,False
NCT01410435,False
NCT01410448,True
NCT01410474,False
NCT01411176,False
NCT01411189,False
NCT01411241,False
NCT01411280,False
NCT01411501,False
NCT01411774,False
NCT01412060,True
NCT01412242,False
NCT01412281,False
NCT01412385,False
NCT01412606,False
NCT01413828,False
NCT01413867,False
NCT01414374,False
NCT01414777,True
NCT01414790,False
NCT01415427,False
NCT01415505,False
NCT01415687,False
NCT01415960,False
NCT01416129,False
NCT01416480,False
NCT01416636,False
NCT01416805,False
NCT01417663,False
NCT01417754,False
NCT01417832,False
NCT01418352,True
NCT01418807,False
NCT01419197,False
NCT01419262,False
NCT01420159,False
NCT01420627,False
NCT01420718,False
NCT01421069,False
NCT01421147,True
NCT01421342,False
NCT01421511,False
NCT01421966,False
NCT01421992,False
NCT01422161,False
NCT01422304,False
NCT01422317,False
NCT01422434,False
NCT01422512,False
NCT01422616,False
NCT01422668,False
NCT01422720,True
NCT01422811,False
NCT01422876,False
NCT01422915,False
NCT01423084,False
NCT01423253,False
NCT01423292,False
NCT01423799,False
NCT01424254,False
NCT01424670,False
NCT01425203,False
NCT01425983,False
NCT01426100,False
NCT01426373,False
NCT01426425,False
NCT01426880,True
NCT01427491,False
NCT01427803,False
NCT01427998,False
NCT01428037,False
NCT01428375,False
NCT01428583,False
NCT01428908,False
NCT01429051,False
NCT01429441,False
NCT01429493,False
NCT01429701,False
NCT01429844,False
NCT01429987,False
NCT01430156,False
NCT01431066,False
NCT01431638,False
NCT01431807,False
NCT01431976,False
NCT01432262,False
NCT01432444,False
NCT01433107,True
NCT01433276,False
NCT01433562,False
NCT01433614,False
NCT01433887,True
NCT01434160,False
NCT01434394,False
NCT01435200,False
NCT01435616,False
NCT01435655,False
NCT01435928,False
NCT01436162,False
NCT01436279,False
NCT01436396,False
NCT01436864,False
NCT01436994,False
NCT01437111,False
NCT01437397,False
NCT01437540,False
NCT01437787,False
NCT01438476,False
NCT01438697,False
NCT01438710,False
NCT01438775,False
NCT01438827,False
NCT01438840,False
NCT01439360,False
NCT01439386,False
NCT01439529,False
NCT01439984,False
NCT01440101,False
NCT01440569,False
NCT01440621,False
NCT01440725,False
NCT01440829,False
NCT01441440,False
NCT01441557,False
NCT01441752,False
NCT01442376,False
NCT01442623,False
NCT01442727,False
NCT01442987,False
NCT01443130,False
NCT01443325,False
NCT01444092,False
NCT01444417,False
NCT01444430,False
NCT01444781,False
NCT01445431,False
NCT01445678,False
NCT01445951,False
NCT01446029,False
NCT01446042,False
NCT01447212,False
NCT01447342,False
NCT01447602,False
NCT01447719,False
NCT01447849,False
NCT01448044,False
NCT01448057,False
NCT01448707,True
NCT01449682,False
NCT01449812,False
NCT01450202,False
NCT01450748,False
NCT01450943,False
NCT01451086,False
NCT01451203,False
NCT01451333,False
NCT01451398,False
NCT01451541,False
NCT01451554,False
NCT01451749,False
NCT01451866,False
NCT01452139,False
NCT01452373,False
NCT01452529,False
NCT01452711,False
NCT01452750,False
NCT01452776,False
NCT01452919,False
NCT01453192,True
NCT01453348,False
NCT01453400,False
NCT01453686,False
NCT01454284,True
NCT01454531,False
NCT01454726,False
NCT01454739,False
NCT01454934,False
NCT01455194,False
NCT01455415,False
NCT01455597,False
NCT01455636,False
NCT01456000,False
NCT01456130,True
NCT01456169,False
NCT01456247,False
NCT01456260,False
NCT01456325,False
NCT01456351,False
NCT01456858,False
NCT01457352,False
NCT01457560,False
NCT01457690,False
NCT01457911,False
NCT01457950,False
NCT01458171,False
NCT01458431,False
NCT01458574,False
NCT01458717,False
NCT01458821,False
NCT01458951,True
NCT01459003,False
NCT01459081,False
NCT01459393,False
NCT01459458,False
NCT01459588,False
NCT01459809,True
NCT01459952,False
NCT01460511,False
NCT01460706,False
NCT01461018,True
NCT01461096,False
NCT01461616,False
NCT01461785,False
NCT01461824,False
NCT01461850,False
NCT01461928,False
NCT01462266,True
NCT01462318,True
NCT01462357,False
NCT01462370,True
NCT01462435,False
NCT01463293,False
NCT01463306,False
NCT01463436,False
NCT01464086,False
NCT01464242,False
NCT01465620,False
NCT01465724,False
NCT01465763,True
NCT01465828,False
NCT01465997,False
NCT01466062,False
NCT01466829,False
NCT01467284,False
NCT01467323,False
NCT01467843,False
NCT01468025,False
NCT01468038,False
NCT01468181,False
NCT01468584,False
NCT01468779,False
NCT01468883,False
NCT01469845,False
NCT01470053,False
NCT01470287,False
NCT01470482,False
NCT01470677,False
NCT01470976,False
NCT01470989,False
NCT01471028,False
NCT01471574,True
NCT01471886,True
NCT01471899,True
NCT01472185,False
NCT01472263,True
NCT01472315,False
NCT01472614,False
NCT01472822,False
NCT01472965,False
NCT01473472,False
NCT01473511,False
NCT01473589,False
NCT01473602,False
NCT01473719,False
NCT01473836,True
NCT01473914,False
NCT01474538,False
NCT01474590,False
NCT01475032,False
NCT01475071,False
NCT01475084,False
NCT01475838,False
NCT01475851,False
NCT01476748,False
NCT01476787,True
NCT01478009,False
NCT01478126,False
NCT01478971,False
NCT01479244,False
NCT01479283,False
NCT01479374,False
NCT01479530,False
NCT01479686,False
NCT01479764,False
NCT01479868,False
NCT01480284,False
NCT01480479,True
NCT01480778,False
NCT01481519,False
NCT01481779,True
NCT01482767,False
NCT01482910,False
NCT01482962,False
NCT01483118,False
NCT01483443,False
NCT01483560,True
NCT01483976,False
NCT01484119,False
NCT01484210,False
NCT01484756,False
NCT01484977,False
NCT01485341,False
NCT01485796,False
NCT01485887,False
NCT01485978,False
NCT01485991,False
NCT01486121,False
NCT01486381,False
NCT01486927,False
NCT01486940,True
NCT01487993,False
NCT01488227,True
NCT01489111,False
NCT01489176,False
NCT01489189,False
NCT01489254,False
NCT01490125,False
NCT01490502,False
NCT01490580,False
NCT01491802,False
NCT01492361,False
NCT01492608,False
NCT01493245,False
NCT01493414,False
NCT01493531,True
NCT01493687,False
NCT01493778,False
NCT01493921,False
NCT01493947,False
NCT01493960,False
NCT01494519,False
NCT01494558,False
NCT01495000,False
NCT01495117,False
NCT01495429,False
NCT01495468,False
NCT01495650,False
NCT01495702,False
NCT01495858,False
NCT01496053,False
NCT01496092,False
NCT01496820,False
NCT01497002,True
NCT01497262,False
NCT01497717,False
NCT01497938,False
NCT01497951,False
NCT01498653,False
NCT01498679,False
NCT01499082,False
NCT01499134,True
NCT01499199,False
NCT01499290,True
NCT01499485,True
NCT01499953,True
NCT01500135,False
NCT01500213,True
NCT01500434,True
NCT01500616,False
NCT01500993,True
NCT01501513,False
NCT01501695,False
NCT01501760,False
NCT01502059,False
NCT01502241,False
NCT01502280,False
NCT01502566,False
NCT01502969,False
NCT01502995,False
NCT01503957,False
NCT01505088,False
NCT01505127,True
NCT01505426,False
NCT01505647,False
NCT01505920,False
NCT01506310,False
NCT01506414,False
NCT01507376,False
NCT01507831,True
NCT01507857,False
NCT01507896,False
NCT01508026,False
NCT01508468,False
NCT01508702,False
NCT01508910,False
NCT01509612,False
NCT01509677,False
NCT01510327,True
NCT01510639,False
NCT01511237,False
NCT01511939,False
NCT01512017,False
NCT01512108,True
NCT01512914,False
NCT01512966,False
NCT01513096,False
NCT01513161,False
NCT01513239,False
NCT01513590,False
NCT01513759,False
NCT01513850,False
NCT01513941,True
NCT01515007,False
NCT01515189,False
NCT01515423,False
NCT01515644,False
NCT01515748,False
NCT01516008,False
NCT01516060,False
NCT01516424,False
NCT01516736,False
NCT01516879,False
NCT01517256,False
NCT01517269,False
NCT01517997,False
NCT01518036,True
NCT01518387,False
NCT01519089,False
NCT01519245,True
NCT01519713,False
NCT01519791,False
NCT01519960,False
NCT01520753,False
NCT01520948,False
NCT01521559,False
NCT01521845,False
NCT01522521,False
NCT01522885,False
NCT01523470,False
NCT01523522,False
NCT01524055,False
NCT01524094,False
NCT01524289,False
NCT01524783,True
NCT01525290,False
NCT01525316,False
NCT01525615,False
NCT01525836,False
NCT01527370,False
NCT01527539,False
NCT01528332,False
NCT01528410,False
NCT01528488,False
NCT01528618,False
NCT01528891,False
NCT01529203,False
NCT01529229,False
NCT01529476,False
NCT01529528,False
NCT01529632,False
NCT01529710,False
NCT01529944,True
NCT01530581,False
NCT01530620,False
NCT01530724,False
NCT01530763,False
NCT01530971,False
NCT01531179,False
NCT01531218,False
NCT01531335,False
NCT01532414,False
NCT01532648,False
NCT01532869,False
NCT01532882,False
NCT01533259,False
NCT01533363,False
NCT01533428,False
NCT01533922,False
NCT01533935,False
NCT01534481,False
NCT01534533,False
NCT01535014,False
NCT01535508,False
NCT01535560,False
NCT01535872,False
NCT01536210,False
NCT01536262,False
NCT01536314,False
NCT01537081,False
NCT01538225,False
NCT01538628,False
NCT01538875,False
NCT01539031,False
NCT01539317,False
NCT01540136,False
NCT01540448,False
NCT01541215,True
NCT01541345,False
NCT01541553,False
NCT01541579,False
NCT01541605,False
NCT01541943,False
NCT01541969,False
NCT01542931,False
NCT01543035,False
NCT01543490,False
NCT01543932,True
NCT01544179,True
NCT01544426,False
NCT01544517,False
NCT01544920,False
NCT01545284,True
NCT01545414,False
NCT01546142,False
NCT01546649,False
NCT01546727,False
NCT01546792,False
NCT01547715,False
NCT01549899,False
NCT01550484,False
NCT01550809,False
NCT01550965,True
NCT01551056,False
NCT01551290,False
NCT01551355,False
NCT01552343,False
NCT01552642,False
NCT01553279,False
NCT01553318,False
NCT01553708,False
NCT01553747,True
NCT01553877,False
NCT01554163,False
NCT01554618,False
NCT01554826,False
NCT01555125,False
NCT01555463,False
NCT01555983,False
NCT01556087,False
NCT01556776,False
NCT01556997,False
NCT01557400,False
NCT01557712,False
NCT01558271,False
NCT01558336,False
NCT01558986,False
NCT01559116,False
NCT01559727,True
NCT01560130,False
NCT01560624,False
NCT01560637,False
NCT01561079,True
NCT01561547,False
NCT01562184,False
NCT01562379,False
NCT01562561,False
NCT01563081,False
NCT01563263,False
NCT01563289,False
NCT01564537,True
NCT01564784,True
NCT01565577,False
NCT01565694,False
NCT01565707,False
NCT01565941,False
NCT01566149,False
NCT01566162,False
NCT01566474,True
NCT01566604,False
NCT01566721,False
NCT01567072,True
NCT01568073,True
NCT01568190,False
NCT01568268,False
NCT01568398,False
NCT01568437,False
NCT01568593,False
NCT01568866,True
NCT01569295,False
NCT01569581,False
NCT01569841,False
NCT01570179,False
NCT01570504,True
NCT01570608,False
NCT01570751,True
NCT01570764,True
NCT01571219,False
NCT01571284,False
NCT01571362,False
NCT01571674,False
NCT01572025,False
NCT01572350,True
NCT01572727,True
NCT01572792,False
NCT01573234,False
NCT01573416,False
NCT01574651,False
NCT01574820,False
NCT01575054,False
NCT01575561,False
NCT01575600,False
NCT01575834,False
NCT01575873,False
NCT01576367,False
NCT01576419,False
NCT01576809,False
NCT01577017,False
NCT01577238,False
NCT01577368,False
NCT01577732,False
NCT01577862,False
NCT01578499,False
NCT01579097,False
NCT01579474,False
NCT01579565,False
NCT01579708,False
NCT01580033,False
NCT01580202,False
NCT01580228,False
NCT01581320,False
NCT01581398,False
NCT01581476,False
NCT01581814,False
NCT01582451,False
NCT01582711,False
NCT01582854,False
NCT01583192,False
NCT01583309,False
NCT01584232,False
NCT01584648,False
NCT01584674,False
NCT01585155,False
NCT01585220,False
NCT01585558,False
NCT01585584,False
NCT01585792,False
NCT01586143,False
NCT01586208,False
NCT01586364,False
NCT01586442,True
NCT01586793,False
NCT01586819,False
NCT01587248,False
NCT01588496,False
NCT01589315,False
NCT01589757,False
NCT01590238,False
NCT01590966,False
NCT01591135,False
NCT01591746,False
NCT01592188,False
NCT01592851,True
NCT01592864,True
NCT01593163,False
NCT01594333,True
NCT01594606,False
NCT01594671,True
NCT01595438,False
NCT01595594,False
NCT01595958,False
NCT01596114,False
NCT01596179,False
NCT01596283,False
NCT01596335,False
NCT01596933,False
NCT01597505,False
NCT01597778,False
NCT01597908,False
NCT01597973,False
NCT01598233,False
NCT01598298,True
NCT01598311,False
NCT01598441,False
NCT01598753,False
NCT01598831,False
NCT01598948,False
NCT01598987,False
NCT01599234,False
NCT01599702,False
NCT01599923,False
NCT01599936,False
NCT01599988,False
NCT01600014,False
NCT01600118,False
NCT01600430,False
NCT01600703,False
NCT01600716,False
NCT01601028,False
NCT01601574,False
NCT01601639,False
NCT01602211,False
NCT01602562,False
NCT01603407,True
NCT01603459,True
NCT01603602,False
NCT01603641,False
NCT01603784,False
NCT01604278,False
NCT01604785,True
NCT01605227,False
NCT01605864,False
NCT01606007,True
NCT01606137,False
NCT01606189,False
NCT01606202,False
NCT01606787,False
NCT01607112,False
NCT01607723,False
NCT01608100,False
NCT01608802,False
NCT01608815,False
NCT01609010,False
NCT01609504,False
NCT01609647,False
NCT01610037,False
NCT01610245,False
NCT01610284,True
NCT01610713,False
NCT01611090,True
NCT01611701,False
NCT01612065,False
NCT01612923,False
NCT01613079,True
NCT01613365,True
NCT01613651,False
NCT01613664,False
NCT01614457,True
NCT01614574,False
NCT01614899,False
NCT01615198,False
NCT01615380,False
NCT01616316,False
NCT01616524,True
NCT01616784,False
NCT01616836,False
NCT01617187,False
NCT01617655,True
NCT01618162,False
NCT01618370,False
NCT01618565,False
NCT01618695,False
NCT01619059,False
NCT01619085,False
NCT01619683,False
NCT01619878,False
NCT01620138,False
NCT01620489,True
NCT01620528,False
NCT01621178,True
NCT01621191,True
NCT01621802,True
NCT01621971,False
NCT01622062,False
NCT01622374,False
NCT01622569,False
NCT01623115,False
NCT01624584,False
NCT01624662,False
NCT01624675,True
NCT01625338,False
NCT01625494,False
NCT01626456,False
NCT01626820,False
NCT01626859,False
NCT01626885,False
NCT01627327,False
NCT01627522,False
NCT01627665,False
NCT01627977,False
NCT01628120,False
NCT01628393,False
NCT01628731,False
NCT01628991,False
NCT01629199,False
NCT01629966,False
NCT01629979,False
NCT01629992,False
NCT01630070,False
NCT01630135,True
NCT01630278,True
NCT01630577,False
NCT01630746,False
NCT01631227,False
NCT01631266,False
NCT01631448,False
NCT01631565,False
NCT01632163,False
NCT01632215,False
NCT01632904,False
NCT01633749,False
NCT01634139,False
NCT01634152,False
NCT01634282,False
NCT01635140,False
NCT01635764,False
NCT01636245,False
NCT01636713,False
NCT01637337,False
NCT01637779,False
NCT01638234,True
NCT01638247,False
NCT01638416,False
NCT01638910,False
NCT01638923,False
NCT01639001,False
NCT01639027,False
NCT01639339,False
NCT01640314,False
NCT01640327,False
NCT01640574,False
NCT01640782,False
NCT01640808,False
NCT01640951,False
NCT01641042,False
NCT01641133,False
NCT01641393,False
NCT01641640,True
NCT01641770,False
NCT01641822,False
NCT01642004,True
NCT01642472,False
NCT01642888,False
NCT01643083,False
NCT01643226,False
NCT01643395,False
NCT01644175,True
NCT01644188,False
NCT01644331,True
NCT01644838,False
NCT01645189,False
NCT01645787,False
NCT01646073,True
NCT01646177,False
NCT01646255,True
NCT01646398,False
NCT01646437,True
NCT01646476,False
NCT01647932,False
NCT01648582,True
NCT01648634,False
NCT01648777,False
NCT01648894,False
NCT01649375,False
NCT01649804,False
NCT01649921,False
NCT01650662,False
NCT01650701,True
NCT01651156,False
NCT01651182,True
NCT01651780,True
NCT01652001,False
NCT01652300,False
NCT01652664,False
NCT01652729,False
NCT01653262,False
NCT01653743,False
NCT01654510,False
NCT01655381,False
NCT01655706,False
NCT01656122,True
NCT01656759,False
NCT01657019,True
NCT01657292,False
NCT01657539,False
NCT01658020,False
NCT01658124,True
NCT01658267,False
NCT01658995,False
NCT01659359,True
NCT01659437,False
NCT01659580,False
NCT01659853,False
NCT01659983,False
NCT01660256,False
NCT01660763,False
NCT01660841,False
NCT01661257,False
NCT01661270,False
NCT01661335,False
NCT01661634,False
NCT01661751,False
NCT01662076,False
NCT01662310,False
NCT01662440,False
NCT01662492,False
NCT01662791,False
NCT01663402,True
NCT01663532,False
NCT01664598,False
NCT01664949,False
NCT01665170,False
NCT01665534,False
NCT01667471,False
NCT01667484,False
NCT01667497,False
NCT01667679,False
NCT01668459,False
NCT01668784,True
NCT01668966,True
NCT01669499,False
NCT01670032,False
NCT01670240,False
NCT01670552,False
NCT01671449,True
NCT01672268,False
NCT01672762,False
NCT01673620,False
NCT01673919,False
NCT01674634,False
NCT01674725,True
NCT01674855,False
NCT01675115,False
NCT01675167,True
NCT01675622,True
NCT01675635,False
NCT01675804,False
NCT01677923,True
NCT01679093,False
NCT01680861,True
NCT01681602,False
NCT01681953,False
NCT01682863,False
NCT01683058,False
NCT01683071,False
NCT01683266,False
NCT01683838,False
NCT01684878,False
NCT01685073,False
NCT01685541,False
NCT01685567,False
NCT01685684,False
NCT01686152,False
NCT01686568,False
NCT01686594,False
NCT01686633,False
NCT01686646,False
NCT01686776,False
NCT01687296,False
NCT01687348,False
NCT01688128,False
NCT01688479,False
NCT01689129,False
NCT01689233,False
NCT01689532,False
NCT01689779,False
NCT01690221,False
NCT01690702,True
NCT01690988,False
NCT01691248,False
NCT01691430,False
NCT01691521,False
NCT01691677,False
NCT01691755,False
NCT01691768,False
NCT01691885,False
NCT01691989,False
NCT01692678,False
NCT01692743,False
NCT01693029,False
NCT01693458,False
NCT01694160,True
NCT01694186,False
NCT01694277,False
NCT01694771,False
NCT01695239,False
NCT01695278,False
NCT01695902,False
NCT01696058,False
NCT01696084,False
NCT01696305,False
NCT01696500,False
NCT01697111,False
NCT01697267,False
NCT01697384,False
NCT01697696,False
NCT01697956,False
NCT01698242,False
NCT01698320,False
NCT01698554,False
NCT01698775,True
NCT01698814,False
NCT01699412,True
NCT01700192,False
NCT01700803,False
NCT01700959,False
NCT01701024,False
NCT01701232,False
NCT01701362,False
NCT01701921,False
NCT01702233,False
NCT01702428,False
NCT01702454,False
NCT01702532,False
NCT01703221,False
NCT01703741,False
NCT01704079,False
NCT01704261,True
NCT01705197,False
NCT01705756,False
NCT01706328,False
NCT01706484,False
NCT01707134,True
NCT01707212,False
NCT01707732,False
NCT01707953,False
NCT01708330,True
NCT01708733,False
NCT01708876,False
NCT01708915,False
NCT01709084,True
NCT01709578,True
NCT01709747,True
NCT01709903,False
NCT01709929,True
NCT01710007,False
NCT01710137,False
NCT01710631,False
NCT01710696,False
NCT01710709,True
NCT01710787,False
NCT01711125,False
NCT01711359,True
NCT01711736,False
NCT01712438,False
NCT01712516,False
NCT01712763,False
NCT01712789,True
NCT01712893,True
NCT01712984,False
NCT01713309,False
NCT01713946,False
NCT01714661,False
NCT01715129,False
NCT01715207,True
NCT01715597,True
NCT01715740,False
NCT01715805,False
NCT01715818,False
NCT01716585,True
NCT01717300,False
NCT01717313,True
NCT01717638,False
NCT01717742,False
NCT01717963,False
NCT01718301,True
NCT01718509,False
NCT01718873,True
NCT01719770,False
NCT01720069,False
NCT01720095,False
NCT01720108,False
NCT01720524,False
NCT01721031,False
NCT01721109,False
NCT01721746,False
NCT01721772,False
NCT01721954,False
NCT01722331,False
NCT01722487,True
NCT01722539,False
NCT01722604,False
NCT01722864,False
NCT01723072,False
NCT01724021,False
NCT01724099,False
NCT01724528,False
NCT01724801,False
NCT01724827,False
NCT01725308,False
NCT01725646,False
NCT01726023,True
NCT01726049,False
NCT01726075,False
NCT01726452,True
NCT01727063,False
NCT01727141,False
NCT01727388,False
NCT01727700,True
NCT01727713,True
NCT01727726,False
NCT01727986,False
NCT01728077,False
NCT01728324,False
NCT01728558,False
NCT01729754,False
NCT01730053,True
NCT01730976,False
NCT01731184,True
NCT01731431,True
NCT01731561,False
NCT01732536,False
NCT01732796,False
NCT01733212,False
NCT01733316,False
NCT01733459,False
NCT01733758,False
NCT01733927,False
NCT01734044,False
NCT01734785,False
